CODE_DEPARTEMENT;NOM_DEPARTEMENT;;POPULATION;SUPERFICIE;COORDONNEE
85;VENDEE;;1695;3015.0;47.9695171576, 3.53474261357
72;SARTHE;;272;1454.0;46.326673729, 4.53268648635
73;SAVOIE;;443;991.0;47.2766002753, 5.05342609011
2A;CORSE-DU-SUD;;737;6330.0;47.6695351567, 4.93141800245
23;CREUSE;;582;1510.0;46.7796297532, 4.4555236831
53;MAYENNE;;208;1362.0;46.3063256939, 4.82912174521
52;HAUTE-MARNE;;260;3983.0;47.9635812772, 3.51266667686
38;ISERE;;2377;1153.0;46.778154381, 4.85026110253
50;MANCHE;;199;697.0;46.4993018064, 5.37966000374
69;RHONE;;988;1488.0;49.2724744569, 2.50353100743
36;INDRE;;510;4433.0;46.9597863107, 4.30479358967
63;PUY-DE-DOME;;417;504.0;47.9635812772, 3.51266667686
30;GARD;;265;3193.0;47.5447863193, 4.4753035318
84;VAUCLUSE;;28948;7442.0;46.8895018278, 3.46608000442
9;ARIEGE;;114;548.0;46.9773913831, 4.8910417624
56;MORBIHAN;;1170;3817.0;47.2919073162, 5.15203693529
46;LOT;;197;520.0;46.7315014282, 4.83404751825
21;COTE-D'OR;;119;738.0;46.1925848607, 4.73912102363
56;MORBIHAN;;13973;2510.0;47.3541018537, 5.0674200039
47;LOT-ET-GARONNE;;384;1353.0;47.2112119126, 5.3538131308
22;COTES-D'ARMOR;;1286;1272.0;46.8433613989, 4.82870415051
9;ARIEGE;;153;1470.0;47.1379037548, 4.94955041917
38;ISERE;;964;1077.0;47.241400814, 5.21985620573
70;HAUTE-SAONE;;548;1226.0;47.2931725287, 5.03392175462
31;HAUTE-GARONNE;;357;1147.0;47.2800018497, 5.00000000392
60;OISE;;388;910.0;46.8203018243, 4.84873000394
60;OISE;;200;484.0;47.2866443436, 5.06301085604
60;OISE;;556;1328.0;48.551180726, -3.16003945867
60;OISE;;2977;1328.0;48.5615655568, -3.16093185272
60;OISE;;4341;2121.0;48.47092316, -2.51100575975
60;OISE;;278;1031.0;48.47092316, -2.51100575975
80;SOMME;;137;452.0;48.1777864981, -2.75329895812
80;SOMME;;72;193.0;48.152032914, -2.75934015374
80;SOMME;;567;683.0;48.1614731187, -2.76728687366
10;AUBE;;1098;1967.0;48.1689307264, -2.7553364215
10;AUBE;;510;2412.0;47.2654360431, -2.66981414046
89;YONNE;;413;1160.0;48.1760258754, -2.75400390991
10;AUBE;;125;2015.0;48.2016063828, -2.98662775118
89;YONNE;;120;922.0;48.3893893384, -2.87097757708
89;YONNE;;1089;3133.0;48.3893893384, -2.87097757708
89;YONNE;;475;2153.0;48.5132745574, -2.7605131167
89;YONNE;;1719;1313.0;48.3106957248, -3.16043974157
10;AUBE;;471;1613.0;48.4827959567, -2.64875202515
89;YONNE;;309;803.0;48.487338792, -2.68058438302
21;COTE-D'OR;;263;1391.0;48.3939836258, -4.49357774024
21;COTE-D'OR;;199;1280.0;48.385255396, -4.46991306547
21;COTE-D'OR;;271;3204.0;48.1015001653, -4.02278773162
21;COTE-D'OR;;180;1289.0;48.2759544341, -3.5740130275
10;AUBE;;3193;2755.0;48.2102018988, 4.06534000431
52;HAUTE-MARNE;;200;1171.0;47.8035196986, -3.58439468973
52;HAUTE-MARNE;;52;1573.0;48.091682316, -4.32756083572
2;AISNE;;72;223.0;48.091682316, -4.32756083572
8;ARDENNES;;211;2278.0;48.091682316, -4.32756083572
51;MARNE;;741;1200.0;48.4867815288, -4.04610730132
51;MARNE;;161;730.0;48.450330575, -4.24996148157
10;AUBE;;234;867.0;48.5105950526, -4.06971238478
89;YONNE;;498;1050.0;48.5105950526, -4.06971238478
89;YONNE;;792;1087.0;47.8399630179, -4.28636770672
89;YONNE;;1168;1684.0;47.9028913623, -4.28391117195
10;AUBE;;366;1904.0;48.5368022635, -4.31048416181
77;SEINE-ET-MARNE;;524;3807.0;47.9853836944, -4.42606413885
77;SEINE-ET-MARNE;;484;1099.0;47.9775848025, -4.07655348972
77;SEINE-ET-MARNE;;1501;3777.0;47.9851975165, -4.0103931546
51;MARNE;;86;1442.0;47.996952718, -4.07589270278
51;MARNE;;273;1680.0;48.0029449457, -4.14777164375
10;AUBE;;778;886.0;47.8650865992, -3.55281942049
10;AUBE;;945;574.0;47.960535661, -3.83474563804
10;AUBE;;695;1511.0;47.9363399432, -4.02200161492
10;AUBE;;242;1096.0;48.4598753974, -1.49199244925
51;MARNE;;525;3700.0;47.9482140275, -1.22932480978
62;PAS-DE-CALAIS;;1627;1312.0;48.1375869429, -1.95330173663
36;INDRE;;124;1212.0;48.0738569972, -1.84641316895
71;SAONE-ET-LOIRE;;34;253.0;48.107757747, -1.73522329029
53;MAYENNE;;426;987.0;48.63480192, 1.98140000509
53;MAYENNE;;246;873.0;48.6153759284, -2.06832691266
40;LANDES;;1595;1975.0;48.1880018972, 2.17500000498
35;ILLE-ET-VILAINE;;10141;756.0;48.186986598, -2.18940089852
25;DOUBS;;353;252.0;47.6329593303, -2.52470442653
55;MEUSE;;73;394.0;47.8791787746, -2.77241358892
70;HAUTE-SAONE;;1255;765.0;48.0350193733, -3.47959704547
56;MORBIHAN;;2195;3053.0;47.7665675182, -2.13048918163
14;CALVADOS;;568;385.0;47.7632439907, -3.33892853861
16;CHARENTE;;196;907.0;47.8685972662, -3.07867125704
72;SARTHE;;618;1724.0;47.878454316, -2.83586976136
41;LOIR-ET-CHER;;291;2043.0;47.8871845269, -2.83616342338
55;MEUSE;;245;534.0;47.675501869, -2.29079999331
80;SOMME;;111;416.0;47.5405067329, -2.32378079353
88;VOSGES;;41;332.0;48.0707527485, -2.28887831072
5;HAUTES-ALPES;;139;1227.0;47.808195386, -2.38166333501
88;VOSGES;;188;1193.0;47.8959655329, -2.82103618422
67;BAS-RHIN;;2829;356.0;47.7589187608, -2.37592096772
33;GIRONDE;;259;554.0;47.4737818595, 2.24138000491
16;CHARENTE;;553;2290.0;48.1408366332, -3.3677300328
58;NIEVRE;;172;1473.0;48.0440476566, -2.96615810548
19;CORREZE;;102;1562.0;48.0655080606, -2.96892676022
65;HAUTES-PYRENEES;;164;567.0;47.8453156794, -2.72228185396
39;JURA;;377;1498.0;47.8229689582, -2.50605356495
57;MOSELLE;;1084;551.0;48.0655080606, -2.96892676022
49;MAINE-ET-LOIRE;;2050;2602.0;48.0433477742, -2.99128872272
22;COTES-D'ARMOR;;458;860.0;47.6510848931, -2.69955037497
40;LANDES;;897;1872.0;48.4075295211, -2.81680126983
31;HAUTE-GARONNE;;631;516.0;48.5029378379, -2.73695884481
29;FINISTERE;;3863;4077.0;48.5615655568, -3.16093185272
38;ISERE;;4282;2103.0;48.5562831112, -3.13112718604
67;BAS-RHIN;;1361;306.0;48.4985019133, 2.7423800048
59;NORD;;1337;343.0;48.553934691, -3.11204742926
53;MAYENNE;;4161;1513.0;48.5484829806, -3.16069133229
24;DORDOGNE;;1097;2428.0;48.1985507959, -2.33737692539
88;VOSGES;;36;187.0;48.6287874758, -2.46602939821
53;MAYENNE;;297;2193.0;48.4075295211, -2.81680126983
32;GERS;;1387;1758.0;47.9095329641, -1.39300698773
32;GERS;;70;524.0;47.9065544858, -1.39295727553
18;CHER;;575;1884.0;47.7883958914, -3.24073278216
19;CORREZE;;62;667.0;47.9153884564, -2.38043681363
33;GIRONDE;;725;2121.0;48.2124988693, -2.79544039565
73;SAVOIE;;357;1219.0;47.9955791051, -4.09979719645
35;ILLE-ET-VILAINE;;3373;2335.0;47.8751420663, -3.02069658804
27;EURE;;348;1094.0;48.0469303175, -2.96400229382
78;YVELINES;;612;234.0;48.3926095636, -2.90908566
78;YVELINES;;520;462.0;48.1239256297, -1.21099177066
27;EURE;;394;376.0;47.9326058772, -2.40768174473
28;EURE-ET-LOIR;;812;1223.0;47.8701067275, -3.01394263433
78;YVELINES;;1047;321.0;47.6989163982, -2.54806877833
78;YVELINES;;1535;1069.0;48.4889169468, -2.73724862521
78;YVELINES;;261;394.0;47.7300018716, -3.36999999284
78;YVELINES;;632;1128.0;47.7665675182, -2.13048918163
27;EURE;;5027;797.0;48.2000960506, -2.04707315795
27;EURE;;4708;1006.0;47.7918528366, -3.42217751226
78;YVELINES;;14943;724.0;47.8536792939, -2.72787632294
78;YVELINES;;2092;697.0;47.9016191871, -2.79377831437
78;YVELINES;;3987;1127.0;47.7606582914, -3.13487376689
78;YVELINES;;876;990.0;47.7451107061, -3.36896333408
78;YVELINES;;15901;503.0;47.9309084612, -2.39915399793
95;VAL-D'OISE;;5332;370.0;48.0332822111, -3.4907653561
95;VAL-D'OISE;;384;656.0;47.7878635741, -3.41639549898
95;VAL-D'OISE;;204;199.0;48.5566205814, -2.94589131853
95;VAL-D'OISE;;565;548.0;48.4259186925, -2.09106078523
95;VAL-D'OISE;;145;477.0;46.1586017866, 3.41119000439
92;HAUTS-DE-SEINE;;1634;348.0;44.9636938669, 2.49065984033
95;VAL-D'OISE;;26559;479.0;45.0573050645, 3.90940900079
93;SEINE-SAINT-DENIS;;49442;730.0;45.833300003, 3.01667000824
95;VAL-D'OISE;;908;681.0;46.3397724228, 2.60819026563
95;VAL-D'OISE;;698;699.0;45.0395555569, 3.06701372732
60;OISE;;196;520.0;45.771333787, 3.08339657971
60;OISE;;883;419.0;45.7186626262, 3.01869315568
77;SEINE-ET-MARNE;;2607;809.0;46.3397724228, 2.60819026563
77;SEINE-ET-MARNE;;2040;1000.0;44.9142431735, 2.43214220806
77;SEINE-ET-MARNE;;587;771.0;45.8518374821, 3.18177700896
77;SEINE-ET-MARNE;;1210;226.0;47.8807058348, 5.36125192567
77;SEINE-ET-MARNE;;642;965.0;48.001137776, 5.4945441852
77;SEINE-ET-MARNE;;3150;343.0;49.2485378899, 4.25651715879
60;OISE;;564;987.0;49.2559065695, 4.03460865493
60;OISE;;2026;1130.0;49.0381470014, 3.62982249958
60;OISE;;265;1217.0;49.2559065695, 4.03460865493
80;SOMME;;396;816.0;48.9567078177, 4.36312971329
60;OISE;;683;545.0;48.7247785115, 4.60445792791
60;OISE;;464;1673.0;48.2653507004, 4.08555235535
76;SEINE-MARITIME;;301;541.0;48.2990311681, 4.077660056
27;EURE;;189;721.0;48.2892006608, 4.06868167307
76;SEINE-MARITIME;;384;507.0;48.3025927017, 4.07399054555
76;SEINE-MARITIME;;472;1454.0;48.4187029095, 3.89689800438
60;OISE;;418;810.0;48.3145293178, 4.09804797452
60;OISE;;684;1993.0;49.3976953444, 4.7019589515
60;OISE;;615;587.0;48.640001921, 4.94000000403
60;OISE;;1590;994.0;48.1356258045, 4.39402371378
80;SOMME;;245;485.0;49.550493354, 0.955000230618
60;OISE;;352;368.0;49.4862718763, 0.155331160715
80;SOMME;;139;1119.0;49.0915141519, 0.605962523077
80;SOMME;;418;1283.0;49.7346345329, 1.44007102271
60;OISE;;198;975.0;49.3014704165, 1.01172591726
32;GERS;;317;1139.0;49.477469199, 1.04428549759
46;LOT;;2511;2422.0;49.5055119056, 0.233862201274
46;LOT;;309;2541.0;49.4397284016, 1.08857954185
48;LOZERE;;112;3211.0;49.5089689293, 1.03878539533
11;AUDE;;3942;1271.0;49.4372471279, 1.11824471732
82;TARN-ET-GARONNE;;3812;1754.0;49.3081508737, 1.03432353754
81;TARN;;236;1646.0;49.406597102, 1.00976609653
31;HAUTE-GARONNE;;171;1204.0;49.5004232965, 0.129590183887
12;AVEYRON;;976;4423.0;49.4746622455, 0.243824042655
34;HERAULT;;1381;1181.0;49.7850870532, 0.869565011803
82;TARN-ET-GARONNE;;147;1279.0;49.7186088557, 0.362538091712
66;PYRENEES-ORIENTALES;;167;1382.0;49.4118063404, 1.07222688024
34;HERAULT;;1813;2294.0;47.2448737911, 6.02341596661
82;TARN-ET-GARONNE;;1298;1178.0;47.5143216505, 6.86671399662
34;HERAULT;;1623;1750.0;47.2511506983, 6.79934350537
34;HERAULT;;6698;1660.0;46.9029566265, 6.35691613698
34;HERAULT;;649;4491.0;47.4610981246, 6.8591837507
34;HERAULT;;1634;3009.0;46.7414929289, 5.91280293357
48;LOZERE;;324;1875.0;47.0940018396, 5.48490000375
60;OISE;;336;711.0;46.6732913959, 5.56507331429
89;YONNE;;304;2504.0;47.2000018455, 5.90000000361
60;OISE;;291;685.0;47.6413868032, 6.85663166525
27;EURE;;351;1183.0;47.50703067, 6.86215733096
94;VAL-DE-MARNE;;25900;1041.0;46.7284283786, 5.78259563651
94;VAL-DE-MARNE;;25900;1041.0;45.1644380658, 1.57151250164
94;VAL-DE-MARNE;;16439;554.0;45.7983192583, 1.22570144109
28;EURE-ET-LOIR;;309;880.0;45.1516493069, 1.47537935456
94;VAL-DE-MARNE;;12231;531.0;45.4360394826, 1.40020597502
28;EURE-ET-LOIR;;424;1188.0;45.1588837033, 1.53318429817
41;LOIR-ET-CHER;;329;1456.0;46.2227158214, 1.61834236836
72;SARTHE;;1622;4945.0;45.8774017698, 1.32669000512
41;LOIR-ET-CHER;;1226;2140.0;45.1511430805, 1.48173026004
72;SARTHE;;7687;393.0;45.8882543103, 0.886833578745
72;SARTHE;;262;616.0;45.8071268005, 1.28061345369
72;SARTHE;;1608;2129.0;45.8110557348, 0.834634483119
72;SARTHE;;713;1533.0;45.8411351292, 5.26025099845
72;SARTHE;;1407;1315.0;45.8457084622, 5.2491581361
61;ORNE;;1198;4711.0;46.2077880675, 5.20891552339
45;LOIRET;;1850;5237.0;46.2000017894, 5.22000000378
45;LOIRET;;2932;2540.0;46.3346308848, 5.18679353688
45;LOIRET;;723;3303.0;46.2564559003, 5.21160546261
45;LOIRET;;1044;1234.0;45.2420102775, 4.66790434949
41;LOIR-ET-CHER;;231;1634.0;45.2715446207, 4.66588212613
41;LOIR-ET-CHER;;484;4510.0;44.9083405558, 4.42173889645
28;EURE-ET-LOIR;;70;227.0;45.2756404554, 4.75737291636
78;YVELINES;;292;1632.0;44.8611251842, 4.94293425505
28;EURE-ET-LOIR;;708;2520.0;44.4434088072, 4.71191551675
28;EURE-ET-LOIR;;191;995.0;44.3762928293, 4.69527698695
78;YVELINES;;608;263.0;45.0497850874, 5.04774834996
77;SEINE-ET-MARNE;;124;1141.0;44.9323500752, 4.89580934634
45;LOIRET;;433;930.0;44.88850609, 4.88445481113
45;LOIRET;;227;740.0;44.8910919209, 4.8917291033
91;ESSONNE;;2828;1646.0;45.5894837367, 5.27893318157
91;ESSONNE;;7454;1139.0;45.5866574575, 5.28643123613
91;ESSONNE;;28784;995.0;45.5770017532, 5.08100000379
91;ESSONNE;;3135;1172.0;45.1976162653, 5.67560958321
85;VENDEE;;471;1872.0;45.1735017295, 5.70400000356
50;MANCHE;;246;723.0;45.1671446441, 5.71981009684
52;HAUTE-MARNE;;1047;1877.0;45.4028292385, 4.76988457021
14;CALVADOS;;203;241.0;45.2962398258, 5.59192451364
51;MARNE;;259;1226.0;45.5547550599, 4.82729519259
64;PYRENEES-ATLANTIQUES;;233;314.0;45.197947031, 5.75885058354
24;DORDOGNE;;2563;1561.0;45.2967919926, 5.63707858285
3;ALLIER;;94;823.0;45.5339114449, 4.3078508213
70;HAUTE-SAONE;;79;296.0;45.4849496852, 4.54043984598
80;SOMME;;359;446.0;45.9909259099, 4.21501437203
14;CALVADOS;;1827;390.0;46.0354046009, 4.07027072768
25;DOUBS;;118;863.0;46.0354046009, 4.07027072768
74;HAUTE-SAVOIE;;2219;1439.0;46.0154057563, 3.94529406285
18;CHER;;1029;1103.0;45.4735425686, 4.5331181482
49;MAINE-ET-LOIRE;;364;1340.0;46.0980409933, 4.29592513062
21;COTE-D'OR;;123;839.0;45.5713689545, 4.797851699
84;VAUCLUSE;;50;813.0;45.5830423279, 4.77303660204
7;ARDECHE;;667;975.0;46.2246025359, 4.52460942287
74;HAUTE-SAVOIE;;5762;971.0;45.7253119953, 4.81283755455
9;ARIEGE;;71;913.0;45.8898822554, 4.45193217628
49;MAINE-ET-LOIRE;;1859;2726.0;45.8917425117, 4.41148656294
3;ALLIER;;2663;3522.0;45.8471323447, 4.53164803547
39;JURA;;20;251.0;45.8957017546, 4.43179942244
2;AISNE;;74;743.0;45.8864587421, 4.46269707708
49;MAINE-ET-LOIRE;;484;672.0;45.7868057704, 4.92435224528
83;VAR;;452;4098.0;45.7091087164, 4.88166761877
2B;HAUTE-CORSE;;43479;1977.0;45.7062661127, 4.8772194869
2B;HAUTE-CORSE;;9;395.0;45.7156854335, 4.89329223295
5;HAUTES-ALPES;;143;3708.0;45.9906028463, 4.73886641305
49;MAINE-ET-LOIRE;;277;1520.0;45.9828585579, 4.7475232841
19;CORREZE;;493;1307.0;45.6274704989, 4.93483572327
55;MEUSE;;194;896.0;45.6628734699, 4.90003355619
6;ALPES-MARITIMES;;667;2541.0;45.7683174256, 4.94996574695
59;NORD;;259;544.0;45.7188310375, 4.98660595445
58;NIEVRE;;1164;1724.0;45.7720017646, 5.02500000382
85;VENDEE;;1320;1382.0;45.7663505798, 5.00526898496
41;LOIR-ET-CHER;;841;7443.0;45.7410123952, 4.85560667408
52;HAUTE-MARNE;;46;741.0;45.7400657095, 4.83877448596
35;ILLE-ET-VILAINE;;9306;1533.0;45.7336339849, 4.85989630438
39;JURA;;746;1417.0;45.614475788, 5.88635889843
76;SEINE-MARITIME;;166;320.0;45.8663220794, 5.93037831794
84;VAUCLUSE;;1297;2719.0;46.1351027859, 6.47075800337
13;BOUCHES-DU-RHONE;;5148;3098.0;45.179357643, 5.74853627976
43;HAUTE-LOIRE;;195;414.0;45.4660399906, 4.42392788146
36;INDRE;;263;3431.0;46.0344311775, 4.03245954438
56;MORBIHAN;;1386;3502.0;45.4336958029, 4.43202475728
24;DORDOGNE;;195;709.0;45.7431017627, 4.21360000409
13;BOUCHES-DU-RHONE;;8693;2399.0;46.0525153393, 4.08406096443
13;BOUCHES-DU-RHONE;;8693;2399.0;45.477728245, 4.38208997704
22;COTES-D'ARMOR;;858;723.0;45.4794109386, 4.43020077897
57;MOSELLE;;545;791.0;45.5395443244, 4.18404352453
62;PAS-DE-CALAIS;;199;346.0;45.4746927008, 4.4276883478
86;VIENNE;;1170;2369.0;45.5626460807, 4.27647946474
88;VOSGES;;219;511.0;45.4364746199, 4.38754437282
24;DORDOGNE;;226;2343.0;45.4794109386, 4.43020077897
76;SEINE-MARITIME;;271;447.0;46.2015654408, 5.2315896158
9;ARIEGE;;156;1081.0;45.5373230026, 4.84931387114
2B;HAUTE-CORSE;;243;1099.0;46.2266689752, 5.22328371887
21;COTE-D'OR;;85;592.0;46.2523610536, 5.21604004505
64;PYRENEES-ATLANTIQUES;;71;536.0;44.92266383, 4.91954730694
17;CHARENTE-MARITIME;;521;1873.0;44.9987762767, 4.98087804617
76;SEINE-MARITIME;;160;999.0;45.3551251643, 4.79511479977
33;GIRONDE;;1183;544.0;45.7097577351, 4.8468601504
22;COTES-D'ARMOR;;4049;2467.0;48.737499495, 6.1685855717
34;HERAULT;;2867;616.0;49.4731314504, 5.85049188713
41;LOIR-ET-CHER;;642;5059.0;48.8417760324, 5.03371155933
32;GERS;;231;1123.0;48.8723055468, 5.26603788816
36;INDRE;;562;3435.0;48.70446705, 5.29751630517
29;FINISTERE;;806;800.0;49.1500019467, 7.03000000336
76;SEINE-MARITIME;;203;488.0;48.7018330382, 7.04369493374
14;CALVADOS;;500;973.0;49.1121792631, 6.65759525024
58;NIEVRE;;106;1072.0;49.1191876093, 6.17077152984
42;LOIRE;;883;1307.0;49.107493094, 6.24058166436
35;ILLE-ET-VILAINE;;571;980.0;49.1393485385, 6.18392589086
21;COTE-D'OR;;41;452.0;49.1191876093, 6.17077152984
59;NORD;;516;591.0;49.1441031436, 6.71098452003
11;AUDE;;177;1169.0;49.1097486942, 7.10371521646
31;HAUTE-GARONNE;;387;738.0;49.2143618308, 6.93518643733
81;TARN;;249;3012.0;49.2405207509, 6.21219745365
31;HAUTE-GARONNE;;1311;5228.0;48.1182492781, 6.52600281072
46;LOT;;95;774.0;48.1853826997, 5.89833548973
46;LOT;;741;1043.0;48.0666999973, 6.88332999894
31;HAUTE-GARONNE;;1289;750.0;48.0666999973, 6.88332999894
46;LOT;;957;1504.0;48.0716510911, 6.86859851999
9;ARIEGE;;324;9911.0;48.0666999973, 6.88332999894
32;GERS;;706;3567.0;48.1969517378, 5.9325218438
82;TARN-ET-GARONNE;;1488;4463.0;48.0716510911, 6.86859851999
30;GARD;;1653;3676.0;48.7052523164, 5.88597917834
30;GARD;;602;2618.0;49.1847846316, 5.3682472997
12;AVEYRON;;321;5099.0;48.7343913633, 7.04806141555
34;HERAULT;;5811;3001.0;48.7168902008, 6.17615075596
12;AVEYRON;;11070;4013.0;48.3432231062, 5.69453164467
34;HERAULT;;295;4643.0;48.8187932494, 4.97784071634
11;AUDE;;192;1854.0;47.8800965474, 6.76452477722
12;AVEYRON;;389;1805.0;48.9154446629, 6.905807971
12;AVEYRON;;2019;3561.0;49.0802172387, 6.67812559183
12;AVEYRON;;82;1653.0;49.0708067503, 7.43981458319
30;GARD;;647;1454.0;49.1030248786, 7.07334235729
31;HAUTE-GARONNE;;134;561.0;49.3121537467, 5.07214712466
31;HAUTE-GARONNE;;8310;3799.0;49.0981646079, 6.16596185632
12;AVEYRON;;543;7683.0;48.3178638389, 6.06776520473
32;GERS;;194;1779.0;49.1432161565, 6.70890652283
46;LOT;;529;2340.0;47.3830893863, -1.17692413692
30;GARD;;352;795.0;48.0913502822, -0.743264593682
46;LOT;;396;1510.0;47.8389938906, -0.325042856344
65;HAUTES-PYRENEES;;103;883.0;46.6843292219, -1.92406003218
7;ARDECHE;;439;3815.0;47.7182676203, -1.38206669813
38;ISERE;;1399;974.0;48.0870832983, -0.740919575571
73;SAVOIE;;2201;1299.0;46.7693142714, -0.838791280101
15;CANTAL;;1510;1911.0;46.750924682, -0.815505707854
43;HAUTE-LOIRE;;341;1740.0;46.6999441758, -1.04003984272
7;ARDECHE;;149;1748.0;47.8285972027, -0.702648520125
63;PUY-DE-DOME;;295;4046.0;47.216699995, -1.54999999741
7;ARDECHE;;1548;781.0;46.7900018209, -1.43299999374
74;HAUTE-SAVOIE;;888;1229.0;48.0563814159, -0.759918225935
63;PUY-DE-DOME;;458;1490.0;47.6724183787, -0.498176141476
1;AIN;;451;4645.0;47.9784714698, 0.165706723068
15;CANTAL;;1106;4664.0;48.4434567597, -0.488480886521
43;HAUTE-LOIRE;;223;3508.0;46.6912644419, -1.37385381758
69;RHONE;;5175;2511.0;47.2968959085, -1.49367594037
38;ISERE;;557;3239.0;48.1479784082, -0.385877356502
15;CANTAL;;820;5088.0;46.843787238, -1.88495689585
74;HAUTE-SAVOIE;;2734;1858.0;46.6970220347, -1.93410058675
73;SAVOIE;;1872;9732.0;47.8485234503, -0.950455701796
63;PUY-DE-DOME;;5670;3468.0;46.6736679016, -1.29229345524
74;HAUTE-SAVOIE;;1544;1648.0;47.056595568, -0.878248751604
73;SAVOIE;;2969;2328.0;46.881310148, -1.70267791537
7;ARDECHE;;259;1588.0;47.2008170039, -1.55149923652
15;CANTAL;;372;1696.0;47.056595568, -0.878248751604
43;HAUTE-LOIRE;;1888;2311.0;47.2969921053, -1.49267671983
73;SAVOIE;;189;3339.0;47.3862357986, -1.17453748099
3;ALLIER;;1519;2956.0;47.1678327962, -1.39642592752
26;DROME;;681;3145.0;47.4178812458, -1.96663783543
1;AIN;;465;1521.0;47.1753210988, -1.5682062491
74;HAUTE-SAVOIE;;506;3721.0;48.4179974304, -0.338430164562
42;LOIRE;;7868;1204.0;47.9796089499, 0.171260599402
74;HAUTE-SAVOIE;;3326;4378.0;47.6448966826, 0.152986396562
63;PUY-DE-DOME;;310;2240.0;47.2093702697, -0.0712448435285
63;PUY-DE-DOME;;1566;2783.0;47.9695683906, 0.19735882067
7;ARDECHE;;1364;1041.0;47.9682435855, 0.158974178817
56;MORBIHAN;;52648;3284.0;47.2142052188, -0.0689923728736
67;BAS-RHIN;;654;857.0;47.8310819596, -0.656678797987
32;GERS;;84;488.0;48.0870279788, -0.741933090636
4;ALPES-DE-HAUTE-PROVENCE;;1557;12233.0;46.4669092818, -0.808104890929
31;HAUTE-GARONNE;;306;1995.0;48.0604306091, 0.493231486652
48;LOZERE;;284;2590.0;47.0560498282, -0.857782695947
11;AUDE;;44;2608.0;46.451932529, -1.59409371333
32;GERS;;80;749.0;47.497419316, -0.596820493809
82;TARN-ET-GARONNE;;616;3319.0;47.6804032462, -0.48922077828
32;GERS;;447;1323.0;46.8703207706, -1.01720000732
46;LOT;;497;2588.0;48.0270403526, 0.175386659903
66;PYRENEES-ORIENTALES;;642;3765.0;47.8344465076, 0.753413493561
12;AVEYRON;;11070;4013.0;43.3934224163, 6.31000051187
65;HAUTES-PYRENEES;;129;805.0;43.4811460018, 5.62281522725
48;LOZERE;;208;1376.0;43.4739869267, 5.60858324609
12;AVEYRON;;1035;1298.0;43.4745420302, 5.60510727781
12;AVEYRON;;1629;2016.0;43.4007103785, 6.05325397707
12;AVEYRON;;934;10939.0;43.3934224163, 6.31000051187
48;LOZERE;;324;3118.0;43.144478816, 6.06672289915
11;AUDE;;425;2047.0;43.2000016082, 5.80000000341
81;TARN;;2201;1274.0;43.5745228779, 7.01160816244
65;HAUTES-PYRENEES;;1063;1121.0;43.6667000006, 6.91667000413
34;HERAULT;;555;1927.0;43.7954694261, 7.18589147331
11;AUDE;;439;2427.0;43.9783045917, 4.90404380667
31;HAUTE-GARONNE;;1775;3033.0;43.9167000019, 5.05000000028
30;GARD;;631;2202.0;44.0547134481, 5.04405562784
12;AVEYRON;;729;3058.0;44.0306016599, 4.97455000373
11;AUDE;;1013;3046.0;43.4104365058, 5.31044771167
34;HERAULT;;68;1019.0;43.2999999996, 5.4000000031
46;LOT;;153;1484.0;43.301978724, 5.3747739063
46;LOT;;1258;3227.0;43.2999999996, 5.4000000031
12;AVEYRON;;579;6773.0;43.2999999996, 5.4000000031
46;LOT;;224;4387.0;43.2900273525, 5.3966809416
12;AVEYRON;;1983;3505.0;43.2782372985, 5.41153545618
11;AUDE;;110;1030.0;43.9024033817, 4.87003724247
62;PAS-DE-CALAIS;;260;613.0;44.2417162728, 5.0701020225
2;AISNE;;214;1162.0;43.7980888281, 4.65440200083
62;PAS-DE-CALAIS;;5097;1396.0;44.1900874286, 5.94642313833
80;SOMME;;532;1443.0;44.1639046902, 4.86695211314
62;PAS-DE-CALAIS;;607;925.0;44.0875362469, 4.88408368502
62;PAS-DE-CALAIS;;122;746.0;44.2791603339, 4.74564041371
59;NORD;;1547;885.0;43.4904885919, 5.19176499857
59;NORD;;396;204.0;43.2999991963, 5.86669458665
62;PAS-DE-CALAIS;;190;621.0;43.4138253153, 4.98829148339
62;PAS-DE-CALAIS;;577;1604.0;43.1485222723, 6.03731428512
2;AISNE;;221;957.0;43.525713106, 5.44553927381
80;SOMME;;148;741.0;44.2382395123, 4.71306363925
59;NORD;;228652;3498.0;43.8840714176, 5.37224005155
62;PAS-DE-CALAIS;;943;641.0;43.9420538493, 4.80896706805
62;PAS-DE-CALAIS;;2829;2737.0;43.9420538493, 4.80896706805
2;AISNE;;555;705.0;43.9485643838, 4.80824213531
59;NORD;;39600;1401.0;43.7200016412, 7.28000000298
62;PAS-DE-CALAIS;;296;624.0;43.3769649593, 5.19010461727
59;NORD;;270;1686.0;44.0547134481, 5.04405562784
62;PAS-DE-CALAIS;;660;876.0;43.8000727557, 5.81608250143
80;SOMME;;577;862.0;43.8862578346, 5.36318180144
61;ORNE;;1029;1014.0;43.301978724, 5.3747739063
14;CALVADOS;;641;1515.0;43.6402968865, 5.09492387947
