Identifiant;Nom Etablissement;Numéro Siret;Adresse;Code Postal;Commune;Departement;Region;coordonnées_x;coordonnées_y;Code APE;Libellé APE;Code Eprtr;Libelle Eprtr;coordonnees;Milieu;Polluant;Quantite
068.02488;EURALIS GASTRONOMIE;6,02E+13;Zone Industrielle du Marmajou;65700;MAUBOURGUET;HAUTES-PYRENEES;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;414277.21069806;1829225.4829786;1013A;Préparation industrielle de produits à  base de viande;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour;43.4408016217, 0.0457038054005;Eau (indirect);Matières en suspension (MES);2864000
068.02520;SOGEAT;5,39E+13;ZA Bastillac nord  8 -  chemin de bastillac;65000;TARBES;HAUTES-PYRENEES;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;415904;1805790;1011Z;Transformation et conservation de la viande de boucherie;;;43.2307237232, 0.0740799630354;Eau (indirect);Demande biologique en oxygène (DBO5);581400
068.02543;REGIE MUNICIPALE DE L'ABATTOIR DE SAINT GAUDENS;2,13E+13;BOULEVARD LECONTE DE LISLE;31800;SAINT-GAUDENS;HAUTE-GARONNE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;468875;1790572;1011Z;Transformation et conservation de la viande de boucherie;8.(a);Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour;43.1057563527, 0.72868868876;Eau (indirect);Demande chimique en oxygène (DCO);1454852
068.02653;MELINA SAS;5,23E+13;1 IMPASSE DU MOULIN;9300;VILLENEUVE-D'OLMES;ARIEGE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;557870;1767257;1330Z;Ennoblissement textile;;;42.9071264568, 1.82177821087;Eau (indirect);Tétrachloroéthylène (PER - perchloroéthylène);1854530
068.02662;LA FORGE;9,36E+13;LA FORGE;9300;VILLENEUVE-D'OLMES;ARIEGE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;557707.21328677;1767121.7041348;1330Z;Ennoblissement textile;;;42.9059015884, 1.81980000472;Eau (indirect);Tétrachlorure de carbone (TCM - tétrachlorométhane);464423,3
068.02805;Labeyrie Traiteur Surgeles;5,22E+13;ZAC du barraouet BP 85  771 allée des tournesols;82103;CASTELSARRASIN;TARN-ET-GARONNE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;501367;1893566;1071A;Fabrication industrielle de pain et de pà¢tisserie fraà®che;;;44.0365460978, 1.10727836716;Eau (indirect);Demande chimique en oxygène (DCO);772488
068.02808;COOPEX APIFRUIT;3,02E+13;1415 -  boulevard de Chantilly;82000;MONTAUBAN;TARN-ET-GARONNE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;520940.42;1892934.85;1039B;Transformation et conservation de fruits;;;44.033352687, 1.35129681051;Eau (indirect);Demande biologique en oxygène (DBO5);637600
068.02957;CMT FINITION le martinet;3,94E+13;RUE DU MARTINET;9300;VILLENEUVE-D'OLMES;ARIEGE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;557870;1767257;1330Z;Ennoblissement textile;;;42.9071264568, 1.82177821087;Eau (indirect);Carbone organique total (COT);255963
068.03107;MERIAL;5,91E+13;4 Chemin du Calquet;31057;TOULOUSE;HAUTE-GARONNE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;523500;1844040;2120Z;Fabrication de préparations pharmaceutiques;4.(e);Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base;43.5941403199, 1.39053087751;Eau (indirect);Mercure et ses composés (Hg);14,8
068.03120;LES PRODUCTEURS DE LA CAVE DE CONDOM;3,82E+13;59 AVENUE DES MOUSQUETAIRES;32100;CONDOM;GERS;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;441740;1884923;4621Z;Commerce de gros (commerce interentreprises) de céréales -  de tabac non manufacturé -  de semences et d'aliments pour le bétail;;;43.9479455275, 0.367084351107;Eau (indirect);Demande chimique en oxygène (DCO);253000
068.03359;MAJ ELIS Midi-Pyrénérs;7,76E+13;;31086;TOULOUSE;HAUTE-GARONNE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;528400;1844661;714A;Location de linge;;;43.6002348624, 1.45103505654;Eau (indirect);Carbone organique total (COT);113400
068.03634;RAYNAL & ROQUELAURE;4,26E+13;ZI les taillades  AVENUE RAYNAL & ROQUELAURE  BP 76;12700;CAPDENAC-GARE;AVEYRON;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;579833;1953429;1085Z;Fabrication de plats préparés;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour;44.5814877, 2.08278530749;Eau (indirect);Demande biologique en oxygène (DBO5);3106162,5
068.03638;TANNERIE ARNAL;3,23E+13;AVENUE DE l'ABBAYE LE MONASTERE;12000;RODEZ;AVEYRON;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;617835;1928336;1511Z;Apprêt et tannage des cuirs  -  préparation et teinture des fourrures;;;44.355896791, 2.56009541468;Eau (indirect);Chrome et ses composés (Cr);2560,1
068.03666;SOCIETE AFFINAGE CONDITIONNEMENT ETS CONDITIONNEMENT;4,34E+13;Rue de la clinique;12250;ROQUEFORT-SUR-SOULZON;AVEYRON;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;652375;1886412;1051C;Fabrication de fromage;;;43.9772206387, 2.98862906716;Eau (indirect);Demande biologique en oxygène (DBO5);141800
068.03676;Régie des abattoirs de Villefranche de Rouergue;4,40E+13;ZI de la madeleine;12200;VILLEFRANCHE-DE-ROUERGUE;AVEYRON;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;575872;1927971;1011Z;Transformation et conservation de la viande de boucherie;;;44.352422216, 2.0341768514;Eau (indirect);Demande biologique en oxygène (DBO5);1238274
068.03678;SOCIETE FROMAGERE DE SAINT GEORGES;3,93E+13;ZI DE VERGONHAC;12100;SAINT-GEORGES-DE-LUZENCON;AVEYRON;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;652149;1897243;1051C;Fabrication de fromage;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle);44.0746109937, 2.98693018726;Eau (indirect);Demande biologique en oxygène (DBO5);2798000
068.03824;Eurosérum;4,01E+13;ZI de Cantaranne;12850;ONET-LE-CHATEAU;AVEYRON;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;616150;1932211;1051D;Fabrication d'autres produits laitiers;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle);44.390783287, 2.53910157538;Eau (indirect);Demande chimique en oxygène (DCO);9894310
068.03945;MAJ ELIS MIDI PYRENEES;7,76E+13;2 rue Isabelle Eberhardt - ZAC Garonne angle chemin de Mandville;31000;TOULOUSE;HAUTE-GARONNE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;525860.55;1848672.06;7729Z;Location et location-bail d'autres biens personnels et domestiques;;;43.6360218619, 1.4190509174;Eau (indirect);Cadmium et ses composés (Cd);235801,1
068.03963;COVED;3,43E+13;Lou Burgas;12850;SAINTE-RADEGONDE;AVEYRON;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;623150;1926149;3811Z;Collecte des déchets non dangereux;5.(d);Décharges -  à  l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à  l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes;44.3360749792, 2.62660870192;Eau (indirect);Demande chimique en oxygène (DCO);10453895,55
068.04098;SOULIE RESTAURATION;4,27E+13;Parc d'Activités de BEL AIR  392  -  Rue des Artisans  BP 3122;12031;RODEZ;AVEYRON;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;616008;1930339;1085Z;Fabrication de plats préparés;;;44.3739526901, 2.53726099004;Eau (indirect);Demande biologique en oxygène (DBO5);1929800
068.04139;SA POUJOL FRERES;3,35E+13;;12420;SAINTE-GENEVIEVE-SUR-ARGENCE;AVEYRON;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;633488;1978026;;non renseigné;;;44.8021957848, 2.75962409697;Eau (indirect);Demande chimique en oxygène (DCO);374000
068.04179;NUTRITION & NATURE;3,24E+13;BP 33  ZI de la Pomme;31250;REVEL;HAUTE-GARONNE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;570911.89;1828113.47;1086Z;Fabrication d'aliments homogénéisés et diététiques;;;43.4545477251, 1.97773802198;Eau (indirect);Demande chimique en oxygène (DCO);965052
068.04651;SAUR Sud Ouest;3,39E+13;lieu dit Ticol (barraux);82100;CASTELSARRASIN;TARN-ET-GARONNE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;507764.31;1892285.39;3821Z;Traitement et élimination des déchets non dangereux;;;44.025904688, 1.18723140166;Eau (indirect);Ammoniac (NH3);86,1
068.04811;trigone SMDTOMA du GERS site de GONDRIN;2,53E+13;;32330;GONDRIN;GERS;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;431470;1878500;3821Z;Traitement et élimination des déchets non dangereux;;;43.8878348024, 0.241467818382;Eau (indirect);Cadmium et ses composés (Cd);0,013
068.07822;Base de Valorisation de Figeac;4,53E+13;"LD ""Causse de Nayrac""";46100;FIGEAC;LOT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;572990.66;1955582.73;3821Z;Traitement et élimination des déchets non dangereux;;;44.6006240619, 1.99656691178;Eau (indirect);Arsenic et ses composés (As);1381653
068.07823;SYDED du LOT;4,53E+13;Butte de Combel;46340;DEGAGNAC;LOT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;521359;1966563.61;3821Z;Traitement et élimination des déchets non dangereux;;;44.6954424722, 1.34492920182;Eau (indirect);Azote total (N);1199020,9
070.00063;Acument Vieux condé;5,82E+13;;59690;VIEUX-CONDE;NORD;NORD-PAS-DE-CALAIS-PICARDIE;687292;2609771;287G;Visserie et boulonnerie;;;50.4765922524, 3.56382207852;Eau (indirect);Nickel et ses composés (Ni);679,104
070.00436;Brasserie HEINEKEN de Mons;4,15E+13;Zone Industrielle de la Pilaterie Rue du Houblon;59370;MONS-EN-BAROEUL;NORD;NORD-PAS-DE-CALAIS-PICARDIE;654977;2628821.48;1105Z;Fabrication de bière;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle);50.6511680457, 3.11214599463;Eau (indirect);Demande chimique en oxygène (DCO);9997507
070.00445;DSM FOOD SPECILATIES;4,29E+13;15 -  rue des Comtesses;59472;SECLIN;NORD;NORD-PAS-DE-CALAIS-PICARDIE;649200;2617500;2014Z;Fabrication d'autres produits chimiques organiques de base;;;50.5500982982, 3.0292368362;Eau (indirect);Demande chimique en oxygène (DCO);14692808
070.00482;CANDIA;3,52E+13;Route Nationale;59400;AWOINGT;NORD;NORD-PAS-DE-CALAIS-PICARDIE;655846.48239374;2572973.0025659;1051A;Fabrication de lait liquide et de produits frais;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle);50.150001993, 3.11660000479;Eau (indirect);Demande biologique en oxygène (DBO5);10778630
070.00516;DOUAISIENNE D'ABATTAGE;4,29E+13;ZI Dorignies  653 rue Emile Basly;59500;DOUAI;NORD;NORD-PAS-DE-CALAIS-PICARDIE;653934;2599833;1011Z;Transformation et conservation de la viande de boucherie;8.(a);Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour;50.3912066346, 3.09349629118;Eau (indirect);Demande chimique en oxygène (DCO);441600
070.00523;EXIDE TECHNOLOGIES SAS;6,82E+13;180 -  rue du Faubourg d'Arras;59020;LILLE;NORD;NORD-PAS-DE-CALAIS-PICARDIE;651425.34;2624350.96;2720Z;Fabrication de piles et d'accumulateurs électriques;2.(e).(ii);destinées à  la fusion -  y compris l'alliage -  de métaux non ferreux et notamment de produits de récupération (affinage -  moulage en fonderie -  etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux;50.6113732007, 3.06145760893;Eau (indirect);Plomb et ses composés (Pb);2098,4
070.00571;RECYDEM;3,32E+13;Chemin départemental 249 Le Pont Tournant - BP 6 -;59156;LOURCHES;NORD;NORD-PAS-DE-CALAIS-PICARDIE;673716.18221341;2590954.3263415;3832Z;Récupération de déchets triés;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour;50.3095207003, 3.36949340471;Eau (indirect);Plomb et ses composés (Pb);99
070.00582;Brasserie de Saint-Omer;4,56E+13;9 -  Rue Edouard Devaux  BP 190;62504;SAINT-OMER;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS-PICARDIE;594105;2640095;1105Z;Fabrication de bière;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle);50.7546807164, 2.25313313885;Eau (indirect);Phosphore total (P);1903800
070.00584;Schaeffler Chain Drive Systems;4,91E+13;188 boulevard Lafayette;62100;CALAIS;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS-PICARDIE;566620.54;2661412.57;2815Z;Fabrication d'engrenages et d'organes mécaniques de transmission;;;50.9449629266, 1.86274349532;Eau (indirect);Cadmium et ses composés (Cd);0,003
070.00590;MOY PARK France;4,45E+13;712 chemin de Noyelles;62110;HENIN-BEAUMONT;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS-PICARDIE;643400;2602900;1085Z;Fabrication de plats préparés;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour;50.4195455921, 2.94598181547;Eau (indirect);Demande biologique en oxygène (DBO5);1789000
070.00605;Les Brasseurs de Gayant;4,88E+13;185 rue léo lagrange - BP 20089;59502;DOUAI;NORD;NORD-PAS-DE-CALAIS-PICARDIE;653678;2598493;1105Z;Fabrication de bière;;;50.3792054907, 3.08972326094;Eau (indirect);Carbone organique total (COT);3075400
070.00627;LIONOR SA;3,06E+13;quartier de la gare;59189;STEENBECQUE;NORD;NORD-PAS-DE-CALAIS-PICARDIE;610200;2631052;1012Z;Transformation et conservation de la viande de volaille;;;50.6735203044, 2.48045142876;Eau (indirect);Azote total (N);3175144
070.00655;Ets BELLIER et Cie;5,72E+13;1000 -  rue Louis Bréguet ZA Marcel Doret;62100;CALAIS;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS-PICARDIE;564919;2661553;1330Z;Ennoblissement textile;9.(a);Usines destinées au prétraitement (opérations de lavage -  de blanchiment -  de mercerisation) ou à  la teinture de fibres ou de textiles d'une capacité de traitement de 10 tonnes par jour;50.9461275372, 1.83858277625;Eau (indirect);Carbone organique total (COT);4765241
070.00671;ARKEMA - usine de Loison sous Lens -;3,20E+13;121 route de Lille;62218;LOISON-SOUS-LENS;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS-PICARDIE;636800;2605400;5210B;Entreposage et stockage non frigorifique;4.(a).(ii);hydrocarbures oxygénés -  notamment les alcools -  aldéhydes -  cétones -  acides carboxyliques -  esters -  acétates -  éthers -  peroxydes -  résines époxydes;50.4423998176, 2.85352641421;Eau (indirect);Demande biologique en oxygène (DBO5);5600636
070.00676;TITAGARH WAGONS AFR;5,23E+13;140 rue du Paradis;59500;DOUAI;NORD;NORD-PAS-DE-CALAIS-PICARDIE;654279.88953935;2597250.1692926;3020Z;Construction de locomotives et d'autre matériel ferroviaire roulant;;;50.3680020028, 3.09800000482;Eau (indirect);Nonylphénols;263144,5343
070.00690;CONTINENTALE NUTRITION- SITE MARENGO I;6,16E+13;Rue Marengo;62200;BOULOGNE-SUR-MER;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS-PICARDIE;548100;2637000;1092Z;Fabrication d'aliments pour animaux de compagnie;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour;50.7247752171, 1.60314375669;Eau (indirect);Demande biologique en oxygène (DBO5);917310
070.00722;ROZENDAAL;7,76E+13;85 -  rue Saint-Charles - BP 228;59110;LA MADELEINE;NORD;NORD-PAS-DE-CALAIS-PICARDIE;651868.05430616;2630233.729386;4676Z;Commerce de gros (commerce interentreprises) d'autres produits intermédiaires;9.(a);Usines destinées au prétraitement (opérations de lavage -  de blanchiment -  de mercerisation) ou à  la teinture de fibres ou de textiles d'une capacité de traitement de 10 tonnes par jour;50.6641020159, 3.06847000485;Eau (indirect);Demande biologique en oxygène (DBO5);2155000
070.00725;ROQUETTE TEXTILES;4,76E+13;24 -  Rue de marcq BP5;59441;WASQUEHAL;NORD;NORD-PAS-DE-CALAIS-PICARDIE;655512.74023029;2630926.6443368;1330Z;Ennoblissement textile;9.(a);Usines destinées au prétraitement (opérations de lavage -  de blanchiment -  de mercerisation) ou à  la teinture de fibres ou de textiles d'une capacité de traitement de 10 tonnes par jour;50.6700020161, 3.12000000483;Eau (indirect);Demande biologique en oxygène (DBO5);3593481,92
070.00737;TEINTURERIE DELALYS SN;4,50E+13;96 -  rue Victor Hugo;59116;HOUPLINES;NORD;NORD-PAS-DE-CALAIS-PICARDIE;640775;2633202;1330Z;Ennoblissement textile;;;50.6915514336, 2.9122311963;Eau (indirect);Composés organohalogénés (AOX);1162,43
070.00738;BIGARD;7,76E+13;ZI D'OSTREVILLE  BP 50092;62166;SAINT-POL-SUR-TERNOISE;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS-PICARDIE;601132.24;2598862.48;1011Z;Transformation et conservation de la viande de boucherie;8.(a);Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour;50.3848230229, 2.35237235791;Eau (indirect);Phosphore total (P);4833390
070.00744;DANONE Usine de BAILLEUL;6,72E+13;300 Allée de l'EUROPE;59270;BAILLEUL;NORD;NORD-PAS-DE-CALAIS-PICARDIE;628279;2638437;1051D;Fabrication d'autres produits laitiers;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle);50.7391971951, 2.73616329826;Eau (indirect);Demande biologique en oxygène (DBO5);6290000
070.00747;ALLEVARD REJNA AUTOSUSPENSIONS site de DOUAI;5,16E+13;201 rue de Sin-Le-Noble;59506;DOUAI;NORD;NORD-PAS-DE-CALAIS-PICARDIE;654056.55;2596775.6;2932Z;Fabrication d'autres équipements automobiles;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à  30 m3;50.3637631671, 3.09480270008;Eau (indirect);Cadmium et ses composés (Cd);0,4
070.00757;INGREDIA;3,83E+13;ZI Route d'Ostreville CS40001 62166 St Pol sur Ternoise Cedex;62166;SAINT-POL-SUR-TERNOISE;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS-PICARDIE;599900;2598400;1051D;Fabrication d'autres produits laitiers;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle);50.3806741113, 2.33507936949;Eau (indirect);Demande biologique en oxygène (DBO5);14254089,4
070.00768;Dinde des Pays du Nord;3,22E+13;;62305;LENS;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS-PICARDIE;634678;2604079;151C;Production de viandes de volailles;;;50.4306690284, 2.82359798468;Eau (indirect);Demande biologique en oxygène (DBO5);395500
070.00786;ONDULYS Lille;4,84E+13;1 -  rue Charles Saint-Venant;59160;LOMME;NORD;NORD-PAS-DE-CALAIS-PICARDIE;646021;2628614;1721A;Fabrication de carton ondulé;;;50.6500344605, 2.98576839285;Eau (indirect);Cuivre et ses composés (Cu);76
070.00798;ENERSYS SARL (ex HAWKER SARL);4,41E+13;RUE A FLEMING ZI EST CS 40962;62033;ARRAS;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS-PICARDIE;633448.35075146;2588339.2324271;2720Z;Fabrication de piles et d'accumulateurs électriques;2.(e).(ii);destinées à  la fusion -  y compris l'alliage -  de métaux non ferreux et notamment de produits de récupération (affinage -  moulage en fonderie -  etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux;50.2895019992, 2.80501000492;Eau (indirect);Plomb et ses composés (Pb);511,3
070.00840;Grandes Malteries Modernes;5,72E+13;;59520;MARQUETTE-LEZ-LILLE;NORD;NORD-PAS-DE-CALAIS-PICARDIE;651627.957384;2630755.51901;159Q;Malterie;;;50.6688020161, 3.06515000485;Eau (indirect);Demande biologique en oxygène (DBO5);820000
070.00843;MALAQUIN SAS;5,89E+13;"ISDND de Saint-Amand  Lieu dit ""La bruyère"" -  rue Albert Camus";59230;SAINT-AMAND-LES-EAUX;NORD;NORD-PAS-DE-CALAIS-PICARDIE;676312;2604658;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges -  à  l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à  l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes;50.4321625827, 3.40848211921;Eau (indirect);Cadmium et ses composés (Cd);0,002
070.00854;BALL PACKAGING EUROPE France - Ets BIERNE;3,50E+13;ZE de Bergues - BP 59;59380;BIERNE;NORD;NORD-PAS-DE-CALAIS-PICARDIE;605608.46;2662457.86;2592Z;Fabrication d'emballages métalliques légers;9.(c);Installations destinées au traitement de surface de matières -  d'objets ou de produits à  l'aide de solvants organiques -  notamment pour les opérations d'apprêt -  d'impression -  de revêtement -  de dégraissage -  d'imperméabilisation -  de collage -  de peinture -  de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an;50.9552148844, 2.41608620024;Eau (indirect);Etain et ses composés (Sn);5081575,51
